id,brand,colorway,estimatedMarketValue,gender,small_image_url,original_image_url,thumbnail_image_url,goat_link,stockx_link,flightclub_link,stadiumgoods_link,name,releaseYear,retailPrice,silhouette,sku,story,UID
3109,ASICS,"Black/Pure Silver",225.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/095/297/756/original/1203A430_001.png.png,https://image.goat.com/attachments/product_template_pictures/images/095/297/756/original/1203A430_001.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/095/297/756/original/1203A430_001.png.png,https://goat.com/sneakers/atmos-x-undermycar-x-gel-kayano-14-black-pure-silver-1203a430-001,https://stockx.com/asics-gel-kayano-14-atmos-undermycar-black,https://flightclub.com/atmos-x-undermycar-x-gel-kayano-14-black-pure-silver-1203a430-001,,"ASICS Gel-Kayano 14 atmos Undermycar Black",2023,150.00,"Gel Kayano",1203A430-001,,a9a624f2-89ca-40db-a3cc-4b0ecfc1402a
3110,ASICS,Pepper/Black,199.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/095/297/757/original/1203A430_200.png.png,https://image.goat.com/attachments/product_template_pictures/images/095/297/757/original/1203A430_200.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/095/297/757/original/1203A430_200.png.png,https://goat.com/sneakers/atmos-x-undermycar-x-gel-kayano-14-pepper-black-1203a430-200,https://stockx.com/asics-gel-kayano-14-atmos-undermycar-pepper,https://flightclub.com/atmos-x-undermycar-x-gel-kayano-14-pepper-black-1203a430-200,,"ASICS Gel-Kayano 14 atmos Undermycar Pepper",2023,150.00,"Gel Kayano",1203A430-200,"Japan’s atmos teams up with South Korean brand Undermycar on the ASICS GEL Kayano 14 ‘Pepper Black,’ featuring a dark olive mesh upper with grey synthetic overlays and black side stripes. ASICS branding adorns the tongue and sockliner, while a decorative metal plate marked with Undermycar and atmos logos can be attached to the upper eyelet. The lifestyle runner sits atop a lightweight EVA midsole with visible GEL cushioning in the forefoot and heel.",c5987d3f-a6e9-4e25-8f71-13d3007b32ce
3111,ASICS,Cream/Bisque,73.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/090/955/575/original/1097948_00.png.png,https://image.goat.com/attachments/product_template_pictures/images/090/955/575/original/1097948_00.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/090/955/575/original/1097948_00.png.png,https://goat.com/sneakers/gel-lyte-3-og-mythical-creatures-cream-1201a685-100,https://stockx.com/asics-gel-lyte-iii-og-cream-bisque,https://flightclub.com/gel-lyte-3-og-mythical-creatures-cream-1201a685-100,,"ASICS Gel-Lyte III OG Cream Bisque",2023,110.00,"Gel Lyte 3",1201A685-100,,70e8165c-90d0-4596-b866-071b11bebf17
3112,ASICS,Blush/Violet-Purple,283.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/095/522/394/original/1323313_00.png.png,https://image.goat.com/attachments/product_template_pictures/images/095/522/394/original/1323313_00.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/095/522/394/original/1323313_00.png.png,https://goat.com/sneakers/kith-x-gel-lyte-3-07-by-invitation-only-blush-kith-gl3-invitation-blush,https://stockx.com/asics-gel-lyte-iii-07-remastered-kith-by-invitation-only,https://flightclub.com/kith-x-gel-lyte-3-07-by-invitation-only-blush-kith-gl3-invitation-blush,,"ASICS Gel-Lyte III '07 Remastered Kith By Invitation Only",2023,195.00,"Gel Lyte 3",1201A923-800,,c8819376-50e2-4f9d-9e92-e7d9491e8d0c
3113,ASICS,"Storm Blue/Black",50.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/095/544/560/original/1011B603_405.png.png,https://image.goat.com/attachments/product_template_pictures/images/095/544/560/original/1011B603_405.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/095/544/560/original/1011B603_405.png.png,https://goat.com/sneakers/jolt-4-storm-blue-black-1011b603-405,,https://flightclub.com/jolt-4-storm-blue-black-1011b603-405,,"Jolt 4 'Storm Blue Black'",2023,65.00,Jolt,1011B603-405,,15febfdf-3c7e-4370-be7f-94d50a94be69
3114,ASICS,"Oatmeal/Indigo Blue",176.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/095/477/806/original/1201A938_250.png.png,https://image.goat.com/attachments/product_template_pictures/images/095/477/806/original/1201A938_250.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/095/477/806/original/1201A938_250.png.png,https://goat.com/sneakers/costs-x-gt-2160-shao-ji-1201a938-250,https://stockx.com/asics-gt-2160-costs-shao-ji,https://flightclub.com/costs-x-gt-2160-shao-ji-1201a938-250,,"ASICS GT-2160 COSTS Shao Ji",2023,140.00,"GT 2160",1201A938-250,,8a3d5ade-811c-4cfc-b1f3-d1c7696f4a98
3115,ASICS,"White/Light Garnet",295.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/095/544/564/original/1012B506_100.png.png,https://image.goat.com/attachments/product_template_pictures/images/095/544/564/original/1012B506_100.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/095/544/564/original/1012B506_100.png.png,https://goat.com/sneakers/wmns-gt-2000-12-white-light-garnet-1012b506-100,,https://flightclub.com/wmns-gt-2000-12-white-light-garnet-1012b506-100,,"Wmns GT 2000 12 'White Light Garnet'",2023,140.00,"GT 2000",1012B506-100,,8b9f30b4-736f-4bcf-a85d-01bd97726612
3116,ASICS,"Posy Green/Bottle Green",159.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/502/119/original/1201A922_300.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/502/119/original/1201A922_300.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/502/119/original/1201A922_300.png.png,https://goat.com/sneakers/unaffected-x-gel-kayano-14-infinite-wonders-pack-posy-green-1201a922-300,https://stockx.com/asics-gel-kayano-14-unaffected-infinite-wonders-pack-emerald-green,https://flightclub.com/unaffected-x-gel-kayano-14-infinite-wonders-pack-posy-green-1201a922-300,,"ASICS Gel-Kayano 14 Unaffected Infinite Wonders Pack Green",2023,200.00,"Gel Kayano",1201A922-300,"Dropping as part of the collaborative ‘Infinite Wonders Pack,’ the UNAFFECTED x ASICS GEL Kayano 14 ‘Posy Green’ celebrates the 30th anniversary of the vaunted GEL Kayano franchise. A revised toggle lacing system secures the upper, crafted from dark green mesh with glossy synthetic overlays in black and Bottle Green. In addition to co-branded sockliners, the lateral heel of each shoe displays mismatched ‘UNAFFECTED’ and ‘GEL Kayano 14’ branding. The lifestyle runner is mounted on a lightweight EVA midsole with GEL cushioning for improved comfort and impact protection.",3e75c72a-afc2-4adb-ac2c-53b099c5d819
3117,ASICS,"Dark Shadow/Pure Silver",193.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/896/075/original/1201A922_020.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/896/075/original/1201A922_020.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/896/075/original/1201A922_020.png.png,https://goat.com/sneakers/unaffected-x-gel-kayano-14-infinite-wonders-pack-dark-shadow-1201a922-020,https://stockx.com/asics-gel-kayano-14-unaffected-infinite-wonders-pack-black,https://flightclub.com/unaffected-x-gel-kayano-14-infinite-wonders-pack-dark-shadow-1201a922-020,,"ASICS Gel-Kayano 14 Unaffected Infinite Wonders Pack Black Silver",2023,200.00,"Gel Kayano",1201A922-020,"The UNAFFECTED x ASICS GEL Kayano 14 ‘Dark Shadow’ is taken from the ‘Infinite Wonders Pack,’ a three-piece footwear collection designed in partnership with the South Korean brand. A toggle lacing system secures the upper, built with dark grey mesh and synthetic overlays in black and metallic silver. Dual branding appears on the insoles, while ‘UNAFFECTED’ and ‘GEL Kayano 14’ are stamped on the lateral heel of each shoe. The lifestyle runner rests on a lightweight EVA midsole with visible GEL cushioning in the forefoot and heel.",416ee460-5196-4742-9a6a-8a621920c1b7
3118,ASICS,"Bright White/Jet Black",199.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/896/076/original/1201A922_100.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/896/076/original/1201A922_100.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/896/076/original/1201A922_100.png.png,https://goat.com/sneakers/unaffected-x-gel-kayano-14-infinite-wonders-pack-bright-white-1201a922-100,https://stockx.com/asics-gel-kayano-14-unaffected-infinite-wonders-pack-white,https://flightclub.com/unaffected-x-gel-kayano-14-infinite-wonders-pack-bright-white-1201a922-100,,"ASICS Gel-Kayano 14 Unaffected Infinite Wonders Pack White",2023,200.00,"Gel Kayano",1201A922-100,"Launching as part of the collaborative ‘Infinite Wonders Pack,’ the UNAFFECTED x ASICS GEL Kayano 14 ‘Bright White’ updates the lifestyle runner with a modified design inspired by the great outdoors. Toggle lacing secures the upper, crafted from white mesh with tonal synthetic overlays. Contrasting black accents land on the ASICS tongue patch and heel overlay, marked with mismatched GEL Kayano 14 and UNAFFECTED branding on the lateral side of each shoe. The sneaker rides on a lightweight EVA midsole with visible GEL cushioning in the forefoot and heel.",841671a1-ee70-4f03-8e59-dc185a593b99
3119,ASICS,White/Habanero,256.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/831/086/original/1203A525_100.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/831/086/original/1203A525_100.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/831/086/original/1203A525_100.png.png,https://goat.com/sneakers/cecilie-bahnsen-x-gt-2160-habanero-1203a525-100,https://stockx.com/asics-gt-2160-cecilie-bahnsen-habanero,https://flightclub.com/cecilie-bahnsen-x-gt-2160-habanero-1203a525-100,,"ASICS GT-2160 Cecilie Bahnsen Habanero",2023,230.00,"GT 2160",1203A525-100,,c381a822-0f56-42f8-9ab2-ebe9f31ed764
3120,ASICS,"Pure Silver/Midnight",241.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/831/085/original/1203A322_020.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/831/085/original/1203A322_020.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/831/085/original/1203A322_020.png.png,https://goat.com/sneakers/cecilie-bahnsen-x-gt-2160-midnight-1203a322-020,https://stockx.com/asics-gt-2160-cecilie-bahnsen-midnight,https://flightclub.com/cecilie-bahnsen-x-gt-2160-midnight-1203a322-020,,"ASICS GT-2160 Cecilie Bahnsen Midnight",2023,230.00,"GT 2160",1203A322-020,,d40f72f8-3cc3-4ab5-92e1-0267c0bb9d8f
3121,ASICS,"Glacier Grey/Mid Grey",200.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/095/383/798/original/1203A417_020.png.png,https://image.goat.com/attachments/product_template_pictures/images/095/383/798/original/1203A417_020.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/095/383/798/original/1203A417_020.png.png,https://goat.com/sneakers/gel-nyc-glacier-grey-1203a417-020,,https://flightclub.com/gel-nyc-glacier-grey-1203a417-020,,"Gel NYC 'Glacier Grey'",2023,130.00,"Gel NYC",1203A417-020,,45ecabcc-a490-4c61-95f4-5ab602206fe4
3122,ASICS,"White/Pure Silver",987.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/095/383/159/original/1201A987_100.png,https://image.goat.com/attachments/product_template_pictures/images/095/383/159/original/1201A987_100.png,https://image.goat.com/375/attachments/product_template_pictures/images/095/383/159/original/1201A987_100.png,https://goat.com/sneakers/gallery-dept-x-gt-2160-complexcon-1201a987-100,https://stockx.com/asics-gt-2160-gallery-dept-complexcon,https://flightclub.com/gallery-dept-x-gt-2160-complexcon-1201a987-100,,"ASICS GT-2160 Gallery Dept. ComplexCon",2023,250.00,"GT 2160",1201A987-100,,163954fe-e2a9-4912-a872-f886a5efc8f2
3123,ASICS,White/Breeze,75.00,youth,https://image.goat.com/750/attachments/product_template_pictures/images/095/149/808/original/1204A003_107.png.png,https://image.goat.com/attachments/product_template_pictures/images/095/149/808/original/1204A003_107.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/095/149/808/original/1204A003_107.png.png,https://goat.com/sneakers/gel-quantum-90-3-gs-white-breeze-1204a003-107,,https://flightclub.com/gel-quantum-90-3-gs-white-breeze-1204a003-107,,"Gel Quantum 90 3 GS 'White Breeze'",2023,75.00,"Gel Quantum 90",1204A003-107,,bc444e0c-d9d7-429b-bb78-23a88a283c97
3124,ASICS,"Birch/Dark Taupe",238.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/085/748/718/original/1203A270_201.png.png,https://image.goat.com/attachments/product_template_pictures/images/085/748/718/original/1203A270_201.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/085/748/718/original/1203A270_201.png.png,https://goat.com/sneakers/gel-quantum-kinetic-birch-dark-taupe-1203a270-201,https://stockx.com/asics-gel-quantum-kinetic-birch-dark-taupe,https://flightclub.com/gel-quantum-kinetic-birch-dark-taupe-1203a270-201,,"ASICS Gel-Quantum Kinetic Birch Dark Taupe",2023,250.00,"Gel Quantum Kinetic",1203A270-201,,83b80548-2d08-4aee-ac28-b297285b0b22
3125,ASICS,"Cream/Fiery Red",120.00,men,true,[],[],,https://stockx.com/asics-gel-lyte-v-kirch-incomplete,,,"ASICS Gel-Lyte V Kirch Incomplete",2023,120.00,"ASICS Gel-Lyte V",1203A363-100,,f80f9e78-fabc-4f41-8aaa-9d15b527ac99
3126,ASICS,"Cream/Dark Brown",147.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/328/321/original/1201A970_100.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/328/321/original/1201A970_100.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/328/321/original/1201A970_100.png.png,https://goat.com/sneakers/up-there-x-gel-lyte-3-kookaburra-1201a970-100,https://stockx.com/asics-gel-lyte-iii-up-there-kookaburra,https://flightclub.com/up-there-x-gel-lyte-3-kookaburra-1201a970-100,,"ASICS Gel-Lyte III Up There Kookaburra",2023,150.00,"Gel Lyte 3",1201A970-100,"The Up There x ASICS Gel Lyte 3 ‘Kookaburra’ takes inspiration from a laughing bird species native to Australia. The colors of the ‘scruffy larrikin’ are mirrored in the design of the upper, featuring an off-white mesh base with blue leather side stripes on the lateral side. Arrayed across a midfoot leather overlay, brown speckling becomes increasingly dense, transitioning to suede paneling in a solid dark brown finish. Inside the shoe, custom insoles display a kookaburra graphic, along with dual Up There and ASICS branding.",d82c814f-a74e-42a9-a590-bc0a55fc6b8f
3127,ASICS,"Java/Pewter Purple",210.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/562/391/original/1203A331_200.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/562/391/original/1203A331_200.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/562/391/original/1203A331_200.png.png,https://goat.com/sneakers/kiko-kostadinov-x-novalis-gel-teremoa-java-1203a331-200,,https://flightclub.com/kiko-kostadinov-x-novalis-gel-teremoa-java-1203a331-200,,"Kiko Kostadinov x Novalis Gel Teremoa 'Java'",2023,250.00,"Novalis Gel Teremoa",1203A331-200,,17bdd57f-373a-4c42-a666-22b1d7516b1d
3128,ASICS,"Glacier Grey/Mid Grey",120.00,men,true,[],[],,https://stockx.com/asics-gt-2160-imbari-pack-fujitaka-towel,,,"ASICS GT-2160 Imbari Pack Fujitaka Towel",2023,120.00,"ASICS GT-2160",1203A309-020,,201fdf6c-8d30-43e6-828a-a71bf38e14c7
3129,ASICS,Midnight/White,142.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/086/718/544/original/1203A320_400.png.png,https://image.goat.com/attachments/product_template_pictures/images/086/718/544/original/1203A320_400.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/086/718/544/original/1203A320_400.png.png,https://goat.com/sneakers/gt-2160-white-midnight-1203a320-400,https://stockx.com/asics-gt-2160-midnight-white-green,https://flightclub.com/gt-2160-white-midnight-1203a320-400,,"ASICS GT-2160 Midnight White Green",2023,120.00,"GT 2160",1203A320-400,,57c970b3-898c-4379-921a-1c1fb1ea93a2
3130,ASICS,"White/Dolphin Blue",141.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/086/718/540/original/1203A281_100.png.png,https://image.goat.com/attachments/product_template_pictures/images/086/718/540/original/1203A281_100.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/086/718/540/original/1203A281_100.png.png,https://goat.com/sneakers/gel-nyc-white-dolphin-blue-1203a281-100,https://stockx.com/asics-gel-nyc-shigen-20,https://flightclub.com/gel-nyc-white-dolphin-blue-1203a281-100,,"ASICS Gel-NYC Shigen 2.0",2023,120.00,"Gel NYC",1203A281-100,,ce7655d6-80ee-4beb-99dc-47de626f3eca
3131,ASICS,"Black/Pure Silver",141.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/153/550/original/1203A320_002.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/153/550/original/1203A320_002.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/153/550/original/1203A320_002.png.png,https://goat.com/sneakers/gt-2160-black-silver-pink-1203a320-002,https://stockx.com/asics-gt-2160-black-pure-silver-violet,https://flightclub.com/gt-2160-black-silver-pink-1203a320-002,,"ASICS GT-2160 Black Pure Silver Violet",2023,120.00,"GT 2160",1203A320-002,,dbfdf3f6-96af-4116-be65-63a97da9cfee
3132,ASICS,Black/Black,130.00,men,true,[],[],,https://stockx.com/asics-gel-lyte-v-imbari-pack-fujitaka-towel,,,"ASICS Gel-Lyte V Imbari Pack Fujitaka Towel",2023,130.00,"ASICS Gel-Lyte V",1203A257-0017,,ea17d52b-b279-4b56-bdd4-814a439d410c
3133,ASICS,"Potpourri/Blazing Yellow",200.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/469/839/original/1203A267_700.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/469/839/original/1203A267_700.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/469/839/original/1203A267_700.png.png,https://goat.com/sneakers/cfcl-x-gel-lyte-3-cm-1-95-potpourri-blazing-yellow-1203a267-700,,https://flightclub.com/cfcl-x-gel-lyte-3-cm-1-95-potpourri-blazing-yellow-1203a267-700,,"CFCL × Gel Lyte 3 CM 1.95 'Potpourri Blazing Yellow'",2023,160.00,"Gel Lyte 3",1203A267-700,,0ee87bbc-b687-49c1-864f-b242cc98bed2
3134,ASICS,White/White,200.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/469/838/original/1203A267_100.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/469/838/original/1203A267_100.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/469/838/original/1203A267_100.png.png,https://goat.com/sneakers/cfcl-x-gel-lyte-3-cm-1-95-white-1203a267-100,,https://flightclub.com/cfcl-x-gel-lyte-3-cm-1-95-white-1203a267-100,,"CFCL × Gel Lyte 3 CM 1.95 'White'",2023,160.00,"Gel Lyte 3",1203A267-100,,498b4781-d3d2-4b10-a393-de0cd031db03
3135,ASICS,Black/Black,200.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/469/837/original/1203A267_001.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/469/837/original/1203A267_001.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/469/837/original/1203A267_001.png.png,https://goat.com/sneakers/cfcl-x-gel-lyte-3-cm-1-95-triple-black-1203a267-001,,https://flightclub.com/cfcl-x-gel-lyte-3-cm-1-95-triple-black-1203a267-001,,"CFCL × Gel Lyte 3 CM 1.95 'Triple Black'",2023,160.00,"Gel Lyte 3",1203A267-001,,72ebfacc-3a82-4032-af42-41ce4d19e325
3136,ASICS,"Birch/Simply Taupe",185.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/308/037/original/1201A881_201.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/308/037/original/1201A881_201.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/308/037/original/1201A881_201.png.png,https://goat.com/sneakers/gel-quantum-360-7-birch-simply-taupe-1201a881-201,,https://flightclub.com/gel-quantum-360-7-birch-simply-taupe-1201a881-201,,"Gel Quantum 360 7 'Birch Simply Taupe'",2023,170.00,"Gel Quantum 360",1201A881-201,,14274a3c-9cae-46a8-ba7e-709ed581e6e0
3137,ASICS,"Rose Dust/Light Garnet",110.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/094/308/025/original/1012B503_700.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/308/025/original/1012B503_700.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/308/025/original/1012B503_700.png.png,https://goat.com/sneakers/wmns-gel-kayano-30-wide-rose-dust-1012b503-700,,https://flightclub.com/wmns-gel-kayano-30-wide-rose-dust-1012b503-700,,"Wmns Gel Kayano 30 Wide 'Rose Dust'",2023,160.00,"Gel Kayano",1012B503-700,,23bc77ad-2d6b-4dc6-b132-4aaf46554cf3
3138,ASICS,Tarmac/Black,95.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/094/308/027/original/1012B504_022.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/308/027/original/1012B504_022.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/308/027/original/1012B504_022.png.png,https://goat.com/sneakers/wmns-gt-2000-12-wide-tarmac-pink-1012b504-022,,https://flightclub.com/wmns-gt-2000-12-wide-tarmac-pink-1012b504-022,,"Wmns GT 2000 12 Wide 'Tarmac Pink'",2023,140.00,"GT 2000",1012B504-022,,424af0de-7b51-4842-a5c7-d0c8b52b540f
3139,ASICS,"Cream/Bengal Orange",252.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/308/043/original/1201A915_100.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/308/043/original/1201A915_100.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/308/043/original/1201A915_100.png.png,https://goat.com/sneakers/gel-quantum-360-7-asayake-pack-cream-1201a915-100,,https://flightclub.com/gel-quantum-360-7-asayake-pack-cream-1201a915-100,,"Gel Quantum 360 7 'ASAYAKE Pack - Cream'",2023,170.00,"Gel Quantum 360",1201A915-100,,434c245b-2010-47e5-acff-bae32cf4f19b
3140,ASICS,Black/White,140.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/094/308/017/original/1012B301_004.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/308/017/original/1012B301_004.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/308/017/original/1012B301_004.png.png,https://goat.com/sneakers/wmns-gt-2000-11-narrow-black-white-1012b301-004,,https://flightclub.com/wmns-gt-2000-11-narrow-black-white-1012b301-004,,"Wmns GT 2000 11 Narrow 'Black White'",2023,140.00,"GT 2000",1012B301-004,,730409f4-3c84-4bef-bec2-4dc96b2f2b24
3141,ASICS,"Mid Grey/Black",110.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/308/032/original/1201A744_022.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/308/032/original/1201A744_022.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/308/032/original/1201A744_022.png.png,https://goat.com/sneakers/jogger-x81-mid-grey-black-1201a744-022,,https://flightclub.com/jogger-x81-mid-grey-black-1201a744-022,,"Jogger X81 'Mid Grey Black'",2023,110.00,"Jogger X81",1201A744-022,,7fb4919d-523e-4fdb-924e-a987dcc95fc6
3142,ASICS,"Deep Ocean/Lilac Hint",140.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/094/308/018/original/1012B439_403.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/308/018/original/1012B439_403.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/308/018/original/1012B439_403.png.png,https://goat.com/sneakers/wmns-gel-cumulus-25-wide-deep-ocean-lilac-hint-1012b439-403,,https://flightclub.com/wmns-gel-cumulus-25-wide-deep-ocean-lilac-hint-1012b439-403,,"Wmns Gel Cumulus 25 Wide 'Deep Ocean Lilac Hint'",2023,140.00,"Gel Cumulus 25",1012B439-403,,a7a0a008-f8bd-48f6-812d-ab757d20a6ed
3143,ASICS,"Black/Carrier Grey",117.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/094/308/028/original/1012B509_002.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/308/028/original/1012B509_002.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/308/028/original/1012B509_002.png.png,https://goat.com/sneakers/wmns-gt-2000-12-narrow-black-carrier-grey-1012b509-002,,https://flightclub.com/wmns-gt-2000-12-narrow-black-carrier-grey-1012b509-002,,"Wmns GT 2000 12 Narrow 'Black Carrier Grey'",2023,140.00,"GT 2000",1012B509-002,,ad46ad0a-7e56-4b31-a4f7-0967108c673e
3144,ASICS,Black/Carbon,227.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/308/031/original/1201A744_002.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/308/031/original/1201A744_002.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/308/031/original/1201A744_002.png.png,https://goat.com/sneakers/jogger-x81-black-carbon-1201a744-002,,https://flightclub.com/jogger-x81-black-carbon-1201a744-002,,"Jogger X81 'Black Carbon'",2023,110.00,"Jogger X81",1201A744-002,,b1de9544-5f9d-428f-8ab1-142b488fe057
3145,ASICS,Black/Black,750.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/308/012/original/1011B690_001.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/308/012/original/1011B690_001.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/308/012/original/1011B690_001.png.png,https://goat.com/sneakers/gel-kayano-30-extra-wide-triple-black-1011b690-001,,https://flightclub.com/gel-kayano-30-extra-wide-triple-black-1011b690-001,,"Gel Kayano 30 Extra Wide 'Triple Black'",2023,160.00,"Gel Kayano",1011B690-001,,b5a7933e-6dc8-4490-ba59-7f535e3f7c99
3146,ASICS,"Black/Glow Yellow",95.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/308/009/original/1011B689_003.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/308/009/original/1011B689_003.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/308/009/original/1011B689_003.png.png,https://goat.com/sneakers/gt-2000-12-wide-black-glow-yellow-1011b689-003,,https://flightclub.com/gt-2000-12-wide-black-glow-yellow-1011b689-003,,"GT 2000 12 Wide 'Black Glow Yellow'",2023,140.00,"GT 2000",1011B689-003,,c06e529e-aaab-4b25-bb95-aeb7b4316452
3147,ASICS,"Gris Blue/Lime Green",160.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/094/308/020/original/1012B503_402.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/308/020/original/1012B503_402.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/308/020/original/1012B503_402.png.png,https://goat.com/sneakers/wmns-gel-kayano-30-wide-gris-blue-lime-green-1012b503-402,,https://flightclub.com/wmns-gel-kayano-30-wide-gris-blue-lime-green-1012b503-402,,"Wmns Gel Kayano 30 Wide 'Gris Blue Lime Green'",2023,160.00,"Gel Kayano",1012B503-402,,c09071c7-2aeb-46e3-ad00-4f42f3c9d36a
3148,ASICS,"Dark Sepia/Greige",170.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/094/308/038/original/1201A881_252.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/308/038/original/1201A881_252.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/308/038/original/1201A881_252.png.png,https://goat.com/sneakers/gel-quantum-360-7-dark-sepia-greige-1201a881-252,,https://flightclub.com/gel-quantum-360-7-dark-sepia-greige-1201a881-252,,"Gel Quantum 360 7 'Dark Sepia Greige'",2023,170.00,"Gel Quantum 360",1201A881-252,,c4274e28-0359-45fc-b831-92da7196cc80
